"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845588905514680742","Sun Oct 13 22:14:19 +0000 2024","0","Anj goblok itu kiper cadangan bahrain kali","1845588905514680742","","","in","","0","0","0","https://x.com/anangheri_/status/1845588905514680742","359763249","anangheri_"
"1845588601759019040","Sun Oct 13 22:13:06 +0000 2024","13","Arya Sinulingga Heran Sekjen AFC Bilang PSSI Belum Kirim Surat Protes Soal Wasit di Laga Timnas Indonesia Lawan Bahrain https://t.co/kE0LuFyiSr #TempoBola","1845588601759019040","","","in","Indonesia","3","4","2","https://x.com/tempodotco/status/1845588601759019040","18129942","tempodotco"
"1845521885880094866","Sun Oct 13 22:12:30 +0000 2024","2","@aEQlRcAjBrOiFPz @lThe_future @football_li5 Until bahrain goal bro terkutuk lah wasit ahmed al kaf ","1845588448100684068","","aEQlRcAjBrOiFPz","in","Borneo , Indonesian","0","0","0","https://x.com/IKHAfadimaryu/status/1845588448100684068","2334762324","IKHAfadimaryu"
"1845084933334688086","Sun Oct 13 22:12:05 +0000 2024","2","@dinayics @ELELEL_9 @football_li5 Negara negara arab dari dulu kebanyakan mafia di dalam sepak bola. Presiden AFC saja orang bahrain wasit nya juga tetangga mereka","1845588347110183301","","dinayics","in","planet pluto","0","0","0","https://x.com/iyaadarius/status/1845588347110183301","1538370244070125570","iyaadarius"
"1845587584480899475","Sun Oct 13 22:09:04 +0000 2024","0","Wasit Ahmed Al Kaf Rugikan Timnas Indonesia Kontra Bahrain Punya Tanda Hitam di Jidat Ustaz Adi Hidayat Ledek Bukan Rajin Shalat | Halaman 5 Ahmed Al Kaf bahrain oman afc mafia AFC Mafia FIFA 90+6=99 https://t.co/3PxYzBFBAC","1845587584480899475","","","in","","0","0","0","https://x.com/sahatpsimbolonz/status/1845587584480899475","579492501","sahatpsimbolonz"
"1845480437445251340","Sun Oct 13 22:08:28 +0000 2024","3","@tvOneNews Arab Saudi vs bahrain semoga aja maen mata hasil nya draw king indo menang lawan china","1845587435159478315","","tvOneNews","in","","0","2","0","https://x.com/ganjarapt/status/1845587435159478315","3293684624","ganjarapt"
"1845587398555496787","Sun Oct 13 22:08:19 +0000 2024","15","Wasit laga Bahrain vs Indonesia di Kualifikasi Piala Dunia 2026 Zona Asia menjadi sorotan. AFC menegaskan laporan wasit akan ditinjau. https://t.co/Ape75pGy8x","1845587398555496787","","","in","Jakarta","0","0","3","https://x.com/detiksport/status/1845587398555496787","135783107","detiksport"
"1845221932146344340","Sun Oct 13 22:07:48 +0000 2024","0","@hy2088hy Oman Bahrain Arab Qatar = Kontol ","1845587268452614604","","hy2088hy","in","","0","0","0","https://x.com/Sugeng5287/status/1845587268452614604","1652889480020496386","Sugeng5287"
"1845587209434579271","Sun Oct 13 22:07:34 +0000 2024","0","Ahmed Al Kaf Indonesia Tolong Ampuni Saya Frustasinya Wasit Bahrain Kena Teror Suporter Timnas;https://t.co/RBTVk5LDEp","1845587209434579271","","","in","","0","0","0","https://x.com/soeyatno690/status/1845587209434579271","1839644346150539264","soeyatno690"
"1845585166690852876","Sun Oct 13 22:07:25 +0000 2024","0","@ibrahim66e What the fuck??? Wasit melakukan segalanya dengan benar dan tidak melakukan kesalahan apa pun pada pertandingan Bahrain. Are you crazy??","1845587171564208272","","ibrahim66e","in","","0","0","0","https://x.com/mymysterious89/status/1845587171564208272","1393202367722520589","mymysterious89"
"1845448375443046556","Sun Oct 13 22:06:47 +0000 2024","1","@Tita83079013 @moi_bahrain @afcasiancup Orang seperti bgn yg selalu dipuja kadrun konoha","1845587012746956908","","Tita83079013","in","","0","0","0","https://x.com/johnpoly8/status/1845587012746956908","1266719407255859200","johnpoly8"
"1845517510134878354","Sun Oct 13 22:06:03 +0000 2024","0","@aingriwehuy @sayed_almala3ib bahagia sekali bentar lagi ilang itu akun bahrain","1845586825689338028","","aingriwehuy","in","","0","0","0","https://x.com/nnnnnnrlll/status/1845586825689338028","1826128565106298880","nnnnnnrlll"
"1845517510134878354","Sun Oct 13 22:05:58 +0000 2024","114","@aingriwehuy Fuck kata gw teh buat Bahrain","1845586806492086555","","aingriwehuy","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/oycd_/status/1845586806492086555","1063746957787594752","oycd_"
"1845353322259284217","Sun Oct 13 22:04:41 +0000 2024","0","@sefkelik Politikk yg baik bukann politik pecah belah ini rasa timnas 01 03 tapi lebih mengakui capaian2 baiknya. Lah bocor alus kocak maksa banget dgn tokoh imajiner fufufafa yg merusak bangsa. Kalau elo anggap itu Politik baik menganalogikan timnas dgn bahrain ya cukup ya dek...","1845586482679201828","","sefkelik","in","Ciputat, Indonesia","0","0","0","https://x.com/abahajaaaa/status/1845586482679201828","1787536697368223746","abahajaaaa"
"1845585581469999500","Sun Oct 13 22:01:06 +0000 2024","0","Dikartu Merah Demi Lindungi STY dan Pemain Manajer Sumardji Ungkap Panasnya Bench Timnas Indonesia saat Wasit Tak Kunjung Hentikan Laga Melawan Bahrain https://t.co/YtqXbXSCxB","1845585581469999500","","","in","Jakarta","0","0","0","https://x.com/ntvnewsid/status/1845585581469999500","1758030653344657408","ntvnewsid"
"1845433489702912025","Sun Oct 13 21:59:49 +0000 2024","0","@SiaranBolaLive Ga kepikiran buat nyerang pemain bahrain juga? Sekalian biar kena mental mulai dr kiper nmr 22 yg songong ituu","1845585256726061378","","SiaranBolaLive","in","Oslo, Norway","0","1","0","https://x.com/waskitorhmn/status/1845585256726061378","206165456","waskitorhmn"
"1845585166690852876","Sun Oct 13 21:59:27 +0000 2024","1","orang Indonesia Apakah Anda masih marah pada wasit Ahmed Al-Kaf? Wasit melakukan segalanya dengan benar dan tidak melakukan kesalahan apa pun pada pertandingan Bahrain Anda harus memikirkan pertandingan Anda berikutnya melawan Tiongkok #AsianQualifiers https://t.co/0kKAq6D1yy","1845585166690852876","https://pbs.twimg.com/media/GZzV6CjWUAASzQE.jpg","","in","حائل, المملكة العربية السعودية","0","2","0","https://x.com/ibrahim66e/status/1845585166690852876","4228113377","ibrahim66e"
"1845395524775706875","Sun Oct 13 21:59:27 +0000 2024","1","@SammiSoh Wasit kafir tom ovrebo ketawa ngakak ketika dia g di ungkit agama dan rasnya padahal lebih kontroversial dr wasit Oman yg pimpin bahrain vs indo kemaren https://t.co/OhIgX4OwLZ","1845585163809685970","https://pbs.twimg.com/media/GZzV7QUaMAA3PzD.jpg","SammiSoh","in","","0","0","0","https://x.com/AshiapYuuk/status/1845585163809685970","1706110840901169152","AshiapYuuk"
"1845577589580345696","Sun Oct 13 21:29:21 +0000 2024","1","AFC dikuasai mafia judi bola wasit dari negara2 arab mudah dibeli FIFA hrs bertindak kalau tdk berarti FIFA juga dapet setoran..Struktur AFC Terungkap: Presiden Orang Bahrain Sekjennya Asal Malaysia Direktur Perwasitan dari Negara Rival Timnas Indonesia https://t.co/k3B9nsQ0bU","1845577589580345696","","","in","","0","0","0","https://x.com/agungtriat53466/status/1845577589580345696","1754796187893514240","agungtriat53466"
"1845577340753166576","Sun Oct 13 21:28:21 +0000 2024","0","Profil Omar Al Ali Wasit Timur Tengah Pimpin China vs Timnas Indonesia Kualifikasi Piala Dunia 2026 https://t.co/YHFKqn23Tl lewat @tribunnews #omaralali #wasit #timurtengah #china #timnasindonesia #kualifikasipialadunia #afc #timnasday #timnas #bahrain","1845577340753166576","","","in","Balikpapan, Indonesia","0","0","0","https://x.com/tribunkaltim/status/1845577340753166576","103551225","tribunkaltim"
"1845576584834810094","Sun Oct 13 21:25:21 +0000 2024","3","Suatu daerah di indonesia mencetak bibit bintang sepak bola dunia #TimnasIndonesia Guru Gembul | Bahrain | Panas | Nurul | Berani https://t.co/xtNOZNYZi2","1845576584834810094","https://pbs.twimg.com/media/GZzNdgVboAASliB.jpg","","in","karawang","0","0","1","https://x.com/Mustopa16844467/status/1845576584834810094","1817201862749356032","Mustopa16844467"
"1845518029150626050","Sun Oct 13 21:18:18 +0000 2024","5","@idextratime Pdhal posisi kita bagus loh sbenarny imbnag d kndang lawan ckup menang 1-0 dgn bahrain d GBK kitabidh menang head to head dn lg target pssi cumn dpat 4 point d fifa matchday ini mingkin gk krna Di krecoki akun politik juga ti jdi pembahasanny gk habis2 ","1845574808463126756","","idextratime","in","Indonesia","0","2","0","https://x.com/s1d1k_permana/status/1845574808463126756","327683480","s1d1k_permana"
"1845517510134878354","Sun Oct 13 21:17:52 +0000 2024","0","@aingriwehuy caper lu bahrain kontl","1845574702179529092","","aingriwehuy","in","","0","0","0","https://x.com/severusnova/status/1845574702179529092","1179885169785753605","severusnova"
"1845171765015720422","Sun Oct 13 21:15:56 +0000 2024","1","@3zozing @football_li5 Bahrain tolol Dajjal anjing babi dasar warga Fir'aun","1845574214197379179","","3zozing","in","Indonesia","0","0","0","https://x.com/seulyeol14/status/1845574214197379179","1516340722131431424","seulyeol14"
"1845562183620395304","Sun Oct 13 21:10:53 +0000 2024","3","@Srguler Bahrain dajjal","1845572943360962950","","Srguler","in","Indonesia","0","1","0","https://x.com/seulyeol14/status/1845572943360962950","1516340722131431424","seulyeol14"
"1845353565621190799","Sun Oct 13 21:10:28 +0000 2024","0","@HalomoanHa91790 @SiaranBolaLive timnas bumn aja bisa lolos round 3 timnas jaman dlu mna bisa? mentok2 kebantai bahrain","1845572837777744028","","HalomoanHa91790","in","","0","0","0","https://x.com/huhujuju000/status/1845572837777744028","1141198550946070529","huhujuju000"
"1845470471976026262","Sun Oct 13 21:09:21 +0000 2024","0","@aingriwehuy Latihan soft touch buat menghadapi tim fregile macem arab sama bahrain","1845572556591714679","","aingriwehuy","in","","0","0","0","https://x.com/pelatihnankatsu/status/1845572556591714679","1899612668","pelatihnankatsu"
"1845515112771408245","Sun Oct 13 21:09:07 +0000 2024","794","@idextratime bahrain terlalu berani nyari masalah sama gudangnya masalah","1845572499884650546","","idextratime","in","location unknown ","5","14","34","https://x.com/acbsurd/status/1845572499884650546","1263101155170586625","acbsurd"
"1845007893621506482","Sun Oct 13 21:05:26 +0000 2024","0","@strootsys Jujur Pak ET nih pinter ngatur waktu kapan foto sama Diks ini harus naek bisa aja sebelum laga vs Bahrain dia uploadnya tp akhirnya dinaikin post-match biar euforia match lawan Bahrain gak ilang","1845571570494054803","","strootsys","in","","0","0","0","https://x.com/bobatiramisyu/status/1845571570494054803","1268445255126286336","bobatiramisyu"
"1845570858976473400","Sun Oct 13 21:02:36 +0000 2024","10","Jurnalis Asal Oman Bongkar Hukuman Wasit Ahmed Al Kaf usai Rampok Kemenangan Timnas Indonesia Siap-siap Menganggur!: Hukuman untuk Ahmed Al Kaf yang 'merampok' kemenangan Timnas Indonesia atas Bahrain di pertandingan Kualifikasi Piala Dunia 2026 https://t.co/E0mbIE74jv https://t.co/dtwCd2HHtT","1845570858976473400","https://pbs.twimg.com/media/GZzI6rAbwAAo-Pk.jpg","","in","Pulo Gadung, Indonesia","0","3","0","https://x.com/tvOneNews/status/1845570858976473400","55507370","tvOneNews"
"1845570849879085086","Sun Oct 13 21:02:34 +0000 2024","0","Lupakan Bahrain Tataplah Laga Selajutnya https://t.co/sX0qzcsACL","1845570849879085086","","","in","Indonesia","0","0","0","https://x.com/kompasiana/status/1845570849879085086","23786106","kompasiana"
"1844967624448377043","Sun Oct 13 21:01:51 +0000 2024","0","@dediSuryaw11850 @Tan_Mar3M Wasit biasa saja tidak aneh tim sepak bola bahrain ngimpi lah lolos final pildun 2026 jd wasit jepang di stadion senayan juga sama saja sprti si wasit wan abud itu tengil","1845570670484431345","","dediSuryaw11850","in","Banten, Indonesia","0","0","0","https://x.com/PepepPermana/status/1845570670484431345","3438046979","PepepPermana"
"1845570511872593935","Sun Oct 13 21:01:13 +0000 2024","10","PSSI Ungkap 2 Pertanyaan Penting ke FIFA soal Bahrain vs Indonesia https://t.co/rCVmSSRcL5","1845570511872593935","","","in","","1","0","1","https://x.com/CNNIndonesia/status/1845570511872593935","17128975","CNNIndonesia"
"1845569863907234060","Sun Oct 13 20:58:39 +0000 2024","0","Nyari Situs POKER yang Tepercaya? Join KembarQQ Terpercaya Sejak 2006 Whatsapp&gt; https://t.co/JKuxcMStBE LINK &gt; https://t.co/A3FpyBV0ZN #KembarQQ #bosskembar #pokerface #pokeronline #pkvwin #casinogames #fypシ #Trending #fypシ Nurul Knetz Guru Gembul Panas Bahrain FOMO #vcsbugill https://t.co/dV0LQaPxQk","1845569863907234060","https://pbs.twimg.com/media/GZzH-3eaYAATuqt.jpg","","in","","0","0","0","https://x.com/IPrisscila/status/1845569863907234060","1556251199065964545","IPrisscila"
"1845569806373917094","Sun Oct 13 20:58:25 +0000 2024","0","Nyari Situs POKER yang Tepercaya? Join KembarQQ Terpercaya Sejak 2006 Whatsapp&gt; https://t.co/JKuxcMStBE LINK &gt; https://t.co/A3FpyBV0ZN #KembarQQ #bosskembar #pokerface #pokeronline #pkvwin #casinogames #fypシ #Trending #fypシ Nurul Knetz Guru Gembul Panas Bahrain FOMO #vcsbugill https://t.co/lSstX4aXN2","1845569806373917094","https://pbs.twimg.com/media/GZzHwK5boAEa0bg.jpg","","in","","0","0","0","https://x.com/IPrisscila/status/1845569806373917094","1556251199065964545","IPrisscila"
"1845545624298520677","Sun Oct 13 20:56:18 +0000 2024","0","@football_li5 bahrain vs arab = drama vs drama","1845569274901131363","","football_li5","in","Uganda","0","0","0","https://x.com/visual6447/status/1845569274901131363","1746613391521955840","visual6447"
"1845396074095312954","Sun Oct 13 20:54:30 +0000 2024","0","@unmagnetism Tapi klo nyarinya bahrain aja atau bahrain football association gak ada apa2 ","1845568819131273523","","unmagnetism","in","","0","0","0","https://x.com/nwoce/status/1845568819131273523","1403883739021676544","nwoce"
"1845023212674900329","Sun Oct 13 20:54:06 +0000 2024","0","@Chronicia @idnewcastle_ @CoachJustinL MBAAAA BANGUUUNNNNNN Udh waktunya nonton babak ke 2 Indo vs Bahrain biar ga bego² banget pas lawan Nia Ntar dibangunin jam 5 malah alesan lagi dpt panggilan bos lah kerja lah sekolah lah beberes rumah lah","1845568719369744470","","Chronicia","in","Madagascar","0","0","0","https://x.com/SiPlgTweets/status/1845568719369744470","1506228254537285632","SiPlgTweets"
"1845406120262697300","Sun Oct 13 20:50:07 +0000 2024","0","@kingasiaafc @football_li5 Itulah yang di lakukan Bahrain hanya membuang waktu tidak sedang bermain sepak bola ","1845567716893302823","","kingasiaafc","in","","0","0","0","https://x.com/PapatPatia54119/status/1845567716893302823","1666513251377758208","PapatPatia54119"
"1845566263671885967","Sun Oct 13 20:44:20 +0000 2024","0","Kesalahan ente gak cuma di penambahan waktu. Dari awal ente udah gak fair dgn keputusan2 foul Bahrain Indonesia. Jidat aja item kelakuan kek dajjal.","1845566263671885967","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/madHink/status/1845566263671885967","3284232205","madHink"
"1845473025501917425","Sun Oct 13 20:41:41 +0000 2024","1","@whoisthisnii mpus @Bahrain @moi_bahrain @BahrainCPnews @stc_bhr @ZainBahrain @Oman @Labour_OMAN @omanair @FMofOman @omantvnews @OmanObserver @OmanMHT @Oman_OIA","1845565595972145472","","whoisthisnii","in","","0","1","0","https://x.com/fadhlan__akbar/status/1845565595972145472","96047892","fadhlan__akbar"
"1845565355084964195","Sun Oct 13 20:40:44 +0000 2024","0","momen peluang emas indonesia saat melawan bahrain #TimnasIndonesia @TimnasIndonesia #beritabola https://t.co/saE460M7Kj","1845565355084964195","https://pbs.twimg.com/ext_tw_video_thumb/1845565100448702464/pu/img/ygKIJrut2mrChu16.jpg","","in","INDONESIA","0","0","0","https://x.com/tradisibola88/status/1845565355084964195","1845563554549882880","tradisibola88"
